PATHS,Debian 9,Debian 10
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getcwd/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getcwd/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getcwd/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getcwd/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getcwd/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_select/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_select/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_select/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_select/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_select/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_select/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_select/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_select/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_select/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_select/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pselect6/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pselect6/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pselect6/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pselect6/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pselect6/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pselect6/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pselect6/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pselect6/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pselect6/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pselect6/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_poll/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_poll/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_poll/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_poll/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_poll/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_poll/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_poll/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_poll/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_poll/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_poll/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ppoll/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ppoll/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ppoll/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ppoll/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ppoll/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ppoll/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ppoll/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ppoll/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ppoll/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ppoll/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents64/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents64/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents64/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents64/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_getdents64/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents64/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents64/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents64/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents64/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_getdents64/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ioctl/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ioctl/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ioctl/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ioctl/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_ioctl/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ioctl/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ioctl/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ioctl/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ioctl/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_ioctl/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_fcntl/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_fcntl/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_fcntl/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_fcntl/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_fcntl/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_fcntl/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_fcntl/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_fcntl/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_fcntl/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_fcntl/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknodat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknodat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknodat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknodat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknodat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknodat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknodat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknodat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknodat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknodat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknod/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknod/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknod/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknod/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mknod/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknod/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknod/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknod/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknod/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mknod/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdirat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdirat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdirat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdirat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdirat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdirat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdirat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdirat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdirat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdirat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdir/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdir/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdir/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdir/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_mkdir/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdir/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdir/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdir/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdir/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_mkdir/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rmdir/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rmdir/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rmdir/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rmdir/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rmdir/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rmdir/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rmdir/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rmdir/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rmdir/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rmdir/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlinkat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlinkat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlinkat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlinkat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlinkat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlink/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlink/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlink/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlink/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_unlink/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlinkat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlinkat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlinkat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlinkat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlinkat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlinkat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlinkat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlinkat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlinkat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlinkat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlink/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlink/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlink/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlink/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_symlink/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlink/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlink/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlink/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlink/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_symlink/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_linkat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_linkat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_linkat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_linkat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_linkat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_linkat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_linkat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_linkat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_linkat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_linkat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_link/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_link/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_link/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_link/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_link/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_link/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_link/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_link/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_link/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_link/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat2/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat2/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat2/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat2/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat2/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat2/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat2/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat2/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat2/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat2/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_renameat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_renameat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rename/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rename/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rename/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rename/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_rename/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rename/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rename/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rename/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rename/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_rename/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe2/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe2/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe2/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe2/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe2/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe2/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe2/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe2/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe2/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe2/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_pipe/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_pipe/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execve/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execve/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execve/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execve/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execve/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execve/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execve/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execve/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execve/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execve/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execveat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execveat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execveat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execveat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_execveat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execveat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execveat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execveat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execveat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_execveat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newstat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newstat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newstat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newstat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newstat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newstat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newstat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newstat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newstat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newstat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newlstat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newlstat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newlstat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newlstat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newlstat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newlstat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newlstat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newlstat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newlstat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newlstat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newfstatat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newfstatat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newfstatat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newfstatat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newfstatat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newfstatat/format,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newfstatat/trigger,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newfstatat/filter,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newfstatat/id,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_exit_newfstatat/enable,EXISTS,EXISTS
/sys/kernel/debug/tracing/events/syscalls/sys_enter_newfstat/format,EXISTS,EXISTS
